entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	ACTC	LSSP	NSSP
EC-21F	42961.99999999999	323.99999999999994	43285.99999999999	48510.0	21556.000000000004	20307.999999999996	778.9999999999999	52.0	205.00000000000006	62.0
EC-21G	28292.999999999993	236.99999999999997	28530.00000000001	32904.0	13806.000000000004	13643.999999999995	629.0000000000001	32.99999999999999	129.00000000000003	51.99999999999999
EC-21H	47426.999999999985	505.00000000000006	47932.00000000001	60325.999999999985	24459.000000000007	18287.000000000004	4161.000000000001	58.99999999999999	378.00000000000006	83.0
EC-21P	4051	22	4073	4073	2475	1402	98	0	39	37
EC-22	342761.9999999994	4537.0000000000055	347299.0	411994.00000000047	195443.99999999994	126538.0	13706.00000000002	376.0000000000002	6184.000000000002	514.0000000000002
EC-22A	48447.99999999999	537.9999999999997	48985.999999999985	57629.000000000015	26926.000000000004	18803.0	2200.9999999999995	44.99999999999997	432.0000000000001	41.0
EC-22B	37407.0	490.0	37896.999999999985	45109.0	19599.000000000007	15842.000000000002	1477.0000000000002	31.999999999999996	403.00000000000017	54.00000000000001
EC-22C	36735.0	443.00000000000006	37178.00000000001	45145.999999999985	20183.999999999996	14567.0	1506.0000000000005	31.0	383.99999999999994	63.0
EC-22D	34355.00000000001	327.99999999999983	34683.00000000001	41612.00000000001	19130.0	13220.0	1798.9999999999995	17.000000000000004	167.99999999999997	20.999999999999996
EC-22E	40165.999999999985	275.0	40440.999999999985	48873.00000000001	24108.000000000004	13813.999999999993	1945.0000000000002	29.000000000000007	219.00000000000006	51.00000000000003
EC-22F	29022.0	219.00000000000009	29241.0	34503.99999999999	17182.999999999996	10433.000000000002	1197.0000000000005	26.0	153.99999999999997	29.000000000000007
EC-22G	38253.00000000001	771.0	39023.99999999999	45811.0	22888.999999999996	12516.999999999998	862.0000000000001	77.99999999999999	1838.0000000000002	69.00000000000001
EC-22H	39399.0	855.9999999999999	40255.0	47332.99999999999	22644.999999999993	13748.999999999998	1198.0	52.000000000000014	1683.0000000000002	72.0
EC-22I	33576.00000000001	571.9999999999999	34148.0	40531.0	19249.0	11996.999999999998	1370.9999999999998	66.0	789.0	104.00000000000001
EC-22P	5401	45	5446	5446	3531	1596	150	0	114	10
LK	6520156.000000021	80469.99999999996	6600625.999999963	8235357.999999973	3450814.999999996	2546348.0000000014	273427.9999999999	173933.99999999968	58530.999999999985	16994.999999999985
LK-1	1872770.0000000005	19271.999999999985	1892042.0000000026	2349834.0000000014	1013728.9999999983	762158.0000000015	66779.99999999991	3999.0000000000014	22103.000000000022	4000.9999999999955
LK-11	735269.9999999999	7748.0000000000055	743017.9999999992	972191.0000000003	425181.9999999999	268000.99999999994	28050.000000000007	2873.000000000001	9243.999999999996	1919.999999999999
LK-1103	136427.0	1315.0000000000002	137742.00000000003	184986.00000000003	97725.99999999999	32701.999999999996	3765.9999999999995	1287.0000000000002	775.9999999999999	170.0
LK-1103005	2543.5346075168686	34.36078374500046	2577.895391261869	3438.110142582359	1755.6866546575886	635.8836518792172	98.30172045308827	28.504511037156902	21.572596403382896	3.5854730864348303
LK-1103010	9097.790217689982	122.90267303758435	9220.692890727567	12297.534592251091	6279.792232772571	2274.4475544224956	351.60851677708916	101.95578267639605	77.16150428968339	12.824626751747932
LK-1103015	5769.005495679786	77.93389155191892	5846.939387231704	7797.997420083657	3982.083015296309	1442.2513739199464	222.9586984398376	64.65124568741795	48.92893017433518	8.132232161939365
LK-1103020	4213.774921381248	56.92417488474338	4270.699096265991	5695.783439684914	2908.5778401978446	1053.443730345312	162.85263945287454	47.22231551308277	35.738481971117146	5.939913901016701
LK-1103025	2861.9231520776725	38.66191646566727	2900.5850685433397	3868.4777424968706	1975.4558361066163	715.4807880194181	110.60670014960462	32.07258113760572	24.272959728879798	4.034286935547889
LK-1103030	4426.57542820505	59.79891155008701	4486.374339755137	5983.427090648185	3055.4643849418376	1106.6438570512626	171.07688608677068	49.607097059811316	37.543316642750284	6.239886422617776
LK-1103035	4036.0621317131254	54.52344060086099	4090.5855723139866	5455.568054834672	2785.9107562666013	1009.0155329282813	155.98445180594143	45.230749854975116	34.2312383598449	5.689402497481146
LK-1103040	4484.080297987971	60.57574878637071	4544.656046774341	6061.156749000092	3095.157390162733	1121.0200744969927	173.2993160931823	50.251534210606664	38.031035325008396	6.3209476994473786
LK-1103045	2074.398833694623	28.023196348426097	2102.4220300430493	2803.9766586266906	1431.86349342045	518.5997084236558	80.17070955332335	23.247068970781303	17.593693707446644	2.9241596189662014
LK-1103050	3056.8549140536743	41.29526302934082	3098.1501770830155	4131.96810979147	2110.0083961774494	764.2137285134186	118.1403611882881	34.25711385216621	25.92624339755137	4.309070924800782
LK-1103055	4560.54313748953	35.954549947713716	4596.497687437243	6192.539594508119	3320.742798278975	1071.8828735088002	103.05351410689295	39.355656023848795	20.16370030851512	5.344595262497984
LK-1103060	3960.3817159267683	31.22297891379786	3991.604694840566	5377.609606109952	2883.737455192471	930.8245105639116	89.4918084813044	34.17650394618414	17.510184120575826	4.641253622321304
LK-1103065	4158.644968290057	32.7860528273616	4191.431021117418	5646.821628314717	3028.1021169443998	977.4231235465192	93.97191627950534	35.88743620292283	18.386772869398733	4.873602447310508
LK-1103070	6561.243987076702	51.72773670601578	6612.971723782717	8909.193917101518	4777.545801228857	1542.1156749613704	148.26287777494522	56.62090098901727	29.00947396350885	7.689258159002346
LK-1103075	8588.803159028359	67.71266993044102	8656.5158289588	11662.317848614282	6253.905593332327	2018.6610963992696	194.07915259792622	74.11792249142869	37.973997325855436	10.065396881552044
LK-1103080	4348.11822424315	34.279827897466845	4382.3980521406165	5904.098142145871	3166.066374973336	1021.955788170292	98.2533986088205	37.522514320200195	19.224498077633434	5.095650092866693
LK-1103085	3330.920306330023	26.26041173502037	3357.1807180650435	4522.894589799752	2425.397433029327	782.8796530895735	75.26801795943001	28.744504736981757	14.727122797342505	3.903574717367893
LK-1103090	5627.551035060428	44.36665955642497	5671.917694616854	7641.377694304697	4097.6806946532715	1322.6660492895828	127.16443907996941	48.563505730681385	24.881302318805897	6.595043988117226
LK-1103095	6681.862271149934	52.67867083569619	6734.5409419856305	9072.975615339392	4865.373563427691	1570.4650774409372	150.98846059798868	57.66178834718096	29.54276810380259	7.830613232333217
LK-1103100	4909.212995093933	38.703404071567185	4947.9163991655005	6665.981426661325	3574.6254792909876	1153.8321584092482	110.9323243726946	42.364536889147864	21.70528741851403	5.753208713341068
LK-1103105	3670.800167524231	28.93996701541535	3699.7401345396465	4984.400913579348	2672.879710318348	862.7629896311865	82.94820275634589	31.677531462819505	16.229846366753204	4.301886988777957
LK-1103110	3782.628455187268	29.821602301637263	3812.4500574889053	5136.247103443611	2754.3070687941895	889.0464437519184	85.47516011050357	32.64256468152187	16.724276966458735	4.432940882675809
LK-1103115	939.5529496230705	7.407276378563142	946.9602260016337	1275.773228379229	684.1320423909142	220.82692457767766	21.230855674233005	8.10796468464344	4.154080671761762	1.101081623840467
LK-1103120	719.3147062342946	5.670955356353174	724.9856615906477	976.7224352404389	523.7663713315055	169.06344069798294	16.25418420381768	6.2073970792514475	3.180333071468334	0.8429798502687151
LK-1103125	1850.2942443460572	14.587406548012341	1864.8816508940697	2512.4245126449578	1347.2849836897992	434.8821295347301	41.81066120045159	15.967296356608102	8.180775293817732	2.168398270650483
LK-1103130	1853.2242431494556	14.610506162498504	1867.834749311954	2516.4030154361612	1349.4184515974632	435.570778987675	41.87686969008018	15.992581069761878	8.193729807347134	2.171831997128156
LK-1103135	3361.1969606318057	26.49910775137739	3387.696068383183	4564.005785308853	2447.4432680751884	789.9956974366711	75.95217235225871	29.005780106237417	14.860986103812998	3.93905655763718
LK-1103140	1911.8242192174228	15.072498452221778	1926.8967176696444	2595.97307126023	1392.0878097507427	449.34376804657387	43.20103948265188	16.498275332837352	8.452820077935186	2.2405065266816155
LK-1103145	3526.2535598899126	27.800386034097944	3554.0539459240103	4788.128109213312	2567.628626873592	828.7896166192361	79.68191726800235	30.43015228056667	15.59075703263601	4.132489815879424
LK-1103150	4134.716644728969	32.59740597572459	4167.314050704694	5614.330522186555	3010.678795698477	971.7991530141354	93.43121361420522	35.68094437883368	18.28097767557528	4.845560347742845
LK-1103155	4379.371544812731	34.52622378531926	4413.897768598051	5946.535505252041	3188.823365988419	1029.301382335038	98.95962249819209	37.79221792717378	19.362679555280394	5.1322765086285385
LK-1103160	4163.528299629053	32.82455218483854	4196.352851813892	5653.452466300056	3031.657896790506	978.5708726347607	94.08226376221964	35.92957739151245	18.40836372528107	4.879325324773296
LK-1103165	2241.9374177336367	17.67505501766288	2259.6124727512993	3044.217719069148	1632.4585273475504	526.9316064117038	50.660529314139154	19.34701968149586	9.912361935581211	2.627373043166104
LK-1103170	1261.364484862989	9.944384036293448	1271.3088688992825	1712.745451613071	918.4579342493405	296.463589492797	28.50275478510595	10.885069012699585	5.576918074407812	1.4782192486382153
LK-1103175	3339.710302740218	26.32971057847886	3366.0400133186968	4534.830098173362	2431.797836752319	784.9456014484083	75.46664342831576	28.820358876443077	14.765986337930713	3.9138758968009117
LK-1106	49118.0	545.0000000000001	49663.00000000002	62523.0	25221.000000000004	21152.99999999999	2125.0000000000005	28.999999999999996	503.99999999999994	86.00000000000001
LK-1106005	1948.9663253115757	21.62520150036257	1970.5915268119381	2480.8669236828787	1000.7508386066869	839.3355730957237	84.31844621701002	1.1506987954321368	19.998351479234376	3.4124171174884057
LK-1106010	1776.7726136879392	19.71458680035683	1796.487200488296	2261.679101869193	912.3331994344948	765.17918273018	76.86880174451058	1.0490330591015562	18.231471096109804	3.110925623542546
LK-1106015	591.4034024216561	6.5620516779959	597.965454099652	752.8057927767663	303.67248691877904	254.69188833880233	25.585981313286766	0.3491733920401488	6.068392744421896	1.0354797143259584
LK-1106020	1302.4711847960477	14.451866845430311	1316.923051641478	1657.9340748198888	668.789970107519	560.9180539108025	56.34902210374204	0.7689984192981266	13.364662183663993	2.280478071022031
LK-1106025	542.9739210275084	6.024691293619285	548.9986123211277	691.1592178916671	278.8050259016	233.8354035484931	23.490768805396296	0.320579903697173	5.57145763666811	0.9506852316536855
LK-1106030	1511.8197895527605	16.77474215778848	1528.594531710549	1924.4168879475396	776.2858201129967	651.0754511260545	65.40610474367068	0.8926009588547998	15.512789078028245	2.6470235331556133
LK-1106035	2160.6210958489623	23.97366540245296	2184.594761251415	2750.2852879955344	1109.4308534225065	930.4861362533713	93.47530088112391	1.2756629296718087	22.17014195015833	3.7830004121301912
LK-1106040	1196.9000401696517	13.280478071022031	1210.1805182406736	1523.5510650174504	614.581536567425	515.453124103356	51.78168055215012	0.7066676404764016	12.28139623448643	2.095635071757605
LK-1106045	1476.2023402734667	16.379540605257528	1492.5818808787242	1879.078930756911	757.9970524866058	635.7365549046101	63.86518125903165	0.8715718854173731	15.147318284495036	2.5846614533066927
LK-1106050	1950.247528523061	21.639417383547137	1971.8869459066082	2482.497785452326	1001.4087079457657	839.8873319526102	84.37387511933517	1.1514552369226916	20.011497910656434	3.4146603577707406
LK-1106055	948.85909842608	10.528283086489955	959.38738151257	1207.816226452498	487.2180325217672	408.6326094101321	41.05064506200212	0.5602205679049701	9.73624711117603	1.6613437530974973
LK-1106060	1191.2627460391159	13.217928185009939	1204.4806742241258	1516.3752732318833	611.6869114754783	513.0253851330555	51.537793381919485	0.70333929791796	12.223551936229375	2.0857648145153296
LK-1106065	1035.2121948801953	11.486433613129737	1046.698628493325	1317.7363097132304	531.5584259756791	445.82115636428136	44.786553078716864	0.6112047243683714	10.622316589022729	1.8125381481268943
LK-1106070	709.017857236015	7.867069754339105	716.8849269903541	902.5189032120071	364.0648922462139	305.3433514009818	30.674354546735042	0.41861472087309	7.2752351489668055	1.241409172244336
LK-1106075	1137.4522111567294	12.620861091258144	1150.0730722479875	1447.8790789151064	584.0563992341682	489.85151314382296	49.20977948426341	0.6715687553146535	11.671401816502945	1.9915487226572484
LK-1106080	841.2380286613073	9.334148898986369	850.5721775602937	1070.8238378189444	431.9570080391472	362.2848654316673	36.39461726668997	0.49667948269835727	8.631946871723175	1.4729115693813353
LK-1106085	905.8106705201709	10.05062941148852	915.8612999316595	1153.0192709990768	465.11362272871924	390.0935118187462	39.18823394387726	0.534804133822325	9.29452701539489	1.5859708796110326
LK-1106090	858.1499110529144	9.521798557022647	867.671709609937	1092.3512131756456	440.64088331498743	369.56808234256886	37.12627877738188	0.5066645103736821	8.805479766494337	1.5025223411081607
LK-1106095	1051.3553553449112	11.665553741255275	1063.0209090861665	1338.2851680082633	539.847579648072	452.7733179610511	45.484957248013686	0.6207358871493632	10.787961624940658	1.8408029756843187
LK-1106100	575.0040013146431	6.380088373233448	581.3840896878766	731.9307621278439	295.2517593785703	247.62937497065528	24.876491363524913	0.3394909409610459	5.900118422219556	1.006766238712067
LK-1106105	923.2350341963722	10.243965422798626	933.4789996191708	1175.1989910635568	474.0606457401911	397.59743227240244	39.94206701549923	0.5450917380938718	9.473318482734875	1.6164789474507923
LK-1106110	600.1155842597568	6.658719683650952	606.7743039434077	763.8956528090064	308.14599842451497	258.44384856563045	25.96289784909775	0.3543171941759222	6.15778847809189	1.0507337482458383
LK-1106115	1503.3638483569569	16.680917328770338	1520.0447656857273	1913.6532002691888	771.9438824750765	647.4338426706037	65.04027398832471	0.8876084450171373	15.426022630642663	2.6322181472922
LK-1106120	1044.9493392874842	11.594474325332444	1056.5438136128166	1330.1308591610282	536.558232952678	450.01452367661864	45.207812736387964	0.6169536796965887	10.722229467830369	1.8295867742726424
LK-1106125	2600.5862786730454	28.855399688033096	2629.441678361078	3310.3232196236577	1335.3431844621703	1119.960127708191	112.50958593957859	1.5354249375283666	26.684626500492993	4.5533291250841215
LK-1106130	825.3511088388884	9.157871947497744	834.5089807863861	1050.6011518778007	423.7994282345699	355.4430556062748	35.70729887785817	0.48729960821547624	8.468931122089657	1.445095389880378
LK-1106135	1208.174628430723	13.405577843046215	1221.5802062737691	1537.9026485885845	620.3707867513185	520.3086020439571	52.26945489261139	0.7133243255932848	12.397084831000537	2.115375586242155
LK-1106140	754.8849322071919	8.375998372346587	763.2609305795385	960.9037545582121	387.6166145852353	325.096318477518	32.65870924997522	0.44569532623495595	7.745877393876476	1.3217171743519383
LK-1106145	1264.54756973608	14.031076703167141	1278.5786464392472	1609.6605664442554	649.3170376707862	544.5859917469625	54.70832659491776	0.7466077511777012	12.975527813571082	2.2140781586649068
LK-1106150	1305.8023131459097	14.488828141710185	1320.29114128762	1662.174315420451	670.500430389124	562.3526269387074	56.49313724978742	0.7709651671735694	13.398842905361345	2.2863104957561022
