entity_id	valid	rejected	polled	electors	UNP	UPFA	JVP	ITAK	SLMC	EPDP	ACMC	DP	BJP	AITC	CWC	FSP	UPP	PP	TULF	EDF	ONF	USP	JSP	AITM	IG0	IG1	OWORS	NSSP	SLMP	NSU	UPF	ELPP	MJP	SEP	SLNF	TLP	DUA	SLLP	SLVP	DNM	IG3	MNA	IG2
EC-07B	54269.0	1372.0000000000002	55649.99999999999	75523.99999999997	22671.0	26473.0	3532.0	0	0	0	0	1236.0000000000002	160.0	0	0	103.99999999999997	29.000000000000007	0	0	0	21.000000000000004	0	3.000000000000001	0	5.0	0	0	7.000000000000003	0	1.0	0	0	4.0	0	0	1.0	0	0	0	4.0	0	0	0
EC-07C	49971.0	1203.0000000000002	51178.0	72572.00000000001	18796.0	27367.0	2588.0	0	0	0	0	90.99999999999997	802.9999999999997	0	0	191.00000000000006	31.000000000000004	0	0	0	33.99999999999999	0	6.0000000000000036	0	9.000000000000002	0	0	1.0	0	3.0000000000000018	0	0	8.0	0	0	3.0000000000000018	0	0	0	2.0	0	0	0
EC-07D	65036.00000000001	1664.0	66708.00000000001	89500.0	26558.999999999996	34275.0	3350.9999999999995	0	0	0	0	113.00000000000001	411.99999999999983	0	0	195.00000000000009	41.999999999999986	0	0	0	24.999999999999996	0	2.0	0	10.999999999999996	0	0	1.0	0	2.999999999999999	0	0	4.999999999999998	0	0	2.999999999999999	0	0	0	2.999999999999999	0	0	0
EC-07E	76697.00000000001	2093.9999999999995	78799.99999999996	100757.00000000003	33998.999999999985	39237.00000000001	3020.000000000001	0	0	0	0	67.00000000000001	80.0	0	0	109.00000000000006	46.99999999999999	0	0	0	40.0	0	8.000000000000002	0	12.000000000000005	0	0	11.000000000000005	0	4.000000000000001	0	0	3.0000000000000013	0	0	7.0	0	0	0	3.0000000000000013	0	0	0
EC-07F	70397.00000000001	2064.999999999999	72470.99999999999	95640.99999999994	30029.00000000001	36424.999999999985	3406.000000000002	0	0	0	0	120.00000000000004	110.00000000000003	0	0	85.99999999999996	41.99999999999998	0	0	0	54.00000000000002	0	20.99999999999999	0	14.000000000000002	0	0	25.000000000000007	0	4.0	0	0	7.000000000000001	0	0	2.0	0	0	0	4.0	0	0	0
EC-07G	54185.0	1363.9999999999998	55556.000000000015	78182.0	20868.99999999999	29553.999999999996	2928.0	0	0	0	0	479.0	149.99999999999994	0	0	88.0	30.000000000000004	0	0	0	26.999999999999993	0	9.999999999999998	0	5.9999999999999964	0	0	5.9999999999999964	0	1.9999999999999991	0	0	3.9999999999999982	0	0	1.9999999999999991	0	0	0	1.9999999999999991	0	0	0
EC-07H	58667.0	1133.0000000000002	59804.0	79685.00000000003	33798.00000000001	19612.999999999996	4777.0	0	0	0	0	140.99999999999997	139.0	0	0	78.00000000000003	25.000000000000004	0	0	0	15.000000000000004	0	9.999999999999996	0	4.0	0	0	6.999999999999997	0	2.9999999999999996	0	0	9.999999999999996	0	0	2.9999999999999996	0	0	0	0.0	0	0	0
EC-07I	68645.00000000001	1483.9999999999995	70135.99999999999	94174.99999999999	28902.000000000004	33819.0	5330.000000000001	0	0	0	0	262.00000000000017	111.99999999999999	0	0	91.0	30.0	0	0	0	25.000000000000007	0	6.999999999999999	0	10.0	0	0	1.9999999999999998	0	0.9999999999999999	0	0	19.0	0	0	2.9999999999999996	0	0	0	3.9999999999999996	0	0	0
EC-07J	57964.99999999999	1312.0000000000002	59283.99999999999	80777.99999999999	22193.999999999996	32016.999999999996	3282.0000000000005	0	0	0	0	77.00000000000003	69.99999999999996	0	0	206.0	24.000000000000004	0	0	0	29.999999999999993	0	3.0000000000000004	0	14.000000000000002	0	0	10.999999999999998	0	0.0	0	0	0.9999999999999999	0	0	3.0000000000000004	0	0	0	1.9999999999999998	0	0	0
EC-07P	32254	414	32670	32670	12839	15501	3465	0	0	0	0	190	138	0	0	76	10	0	0	0	5	0	1	0	6	0	0	2	0	6	0	0	4	0	0	0	0	0	0	2	0	0	0
EC-08	475340.0000000002	12691.999999999982	490408.9999999999	648200.9999999999	186675.00000000006	250505.00000000017	35269.99999999999	0	0	0	0	521.0000000000001	0	0	0	253.99999999999994	241.99999999999991	0	0	0	261.9999999999999	0	94.00000000000004	0	94.99999999999997	0	0	0	0	33.0	0	165.00000000000009	0	0	24.0	21.000000000000004	0	19.0	0	0	0	0	0
EC-08A	70954.00000000001	2702.0	73776.0	97610.00000000003	30024.0	36532.000000000015	4070.0	0	0	0	0	31.0	0	0	0	55.00000000000001	69.99999999999997	0	0	0	39.00000000000002	0	21.000000000000007	0	22.0	0	0	0	0	5.000000000000002	0	24.00000000000001	0	0	3.9999999999999996	3.0000000000000013	0	5.000000000000002	0	0	0	0	0
EC-08B	66498.99999999997	2204.9999999999995	68745.00000000001	91790.99999999996	21637.000000000007	40128.00000000001	3935.9999999999977	0	0	0	0	25.999999999999996	0	0	0	49.0	35.99999999999998	0	0	0	54.000000000000014	0	23.0	0	8.999999999999995	0	0	0	0	2.9999999999999996	0	33.000000000000014	0	0	2.0	2.9999999999999996	0	2.0	0	0	0	0	0
EC-08C	66952.99999999999	1796.0	70466.00000000001	93769.00000000003	25643.000000000004	35581.999999999985	5357.999999999999	0	0	0	0	59.00000000000001	0	0	0	28.999999999999996	25.0	0	0	0	41.0	0	16.0	0	23.999999999999993	0	0	0	0	8.0	0	22.000000000000007	0	0	4.0	8.0	0	4.0	0	0	0	0	0
EC-08D	58364.0	1427.0	59876.99999999999	81523.99999999997	20356.000000000004	33643.0	3903.999999999998	0	0	0	0	33.99999999999999	0	0	0	35.000000000000014	20.000000000000007	0	0	0	28.99999999999999	0	10.999999999999996	0	13.000000000000005	0	0	0	0	1.9999999999999998	0	9.000000000000005	0	0	0.9999999999999999	0.0	0	0.9999999999999999	0	0	0	0	0
EC-08E	55653.00000000003	1364.9999999999995	57106.00000000001	78690.0	21187.000000000004	29564.999999999996	4710.999999999999	0	0	0	0	68.00000000000003	0	0	0	20.000000000000007	17.000000000000007	0	0	0	23.00000000000001	0	3.0	0	6.999999999999999	0	0	0	0	4.000000000000001	0	24.0	0	0	1.0000000000000002	1.0000000000000002	0	2.0000000000000004	0	0	0	0	0
EC-08F	65365.0	1240.0	66716.0	86984.0	30832.0	28364.0	5910.0	0	0	0	0	84.00000000000001	0	0	0	18.000000000000004	37.0	0	0	0	22.999999999999993	0	7.999999999999998	0	7.000000000000001	0	0	0	0	2.999999999999999	0	39.999999999999986	0	0	7.999999999999998	0.9999999999999998	0	2.999999999999999	0	0	0	0	0
EC-08G	67561.0	1634.0000000000002	69340.00000000003	93450.0	28074.99999999999	35043.999999999985	4105.0	0	0	0	0	154.99999999999997	0	0	0	24.0	30.000000000000007	0	0	0	40.999999999999986	0	8.000000000000002	0	10.999999999999993	0	0	0	0	3.0	0	9.0	0	0	3.0	3.0	0	0.0	0	0	0	0	0
EC-08P	23991	323	24383	24383	8921	11647	3276	0	0	0	0	64	0	0	0	24	7	0	0	0	12	0	4	0	2	0	0	0	0	5	0	4	0	0	1	2	0	2	0	0	0	0	0
EC-09	365682.99999999965	10055.999999999998	375884.9999999997	480109.9999999998	130433.00000000004	196980.00000000006	36527.00000000003	0	0	0	0	385.0000000000004	419.00000000000006	0	0	286.9999999999998	129.00000000000006	0	0	0	179.00000000000006	0	96.99999999999994	0	19.999999999999993	0	38.00000000000002	0	0	20.999999999999982	0	28.000000000000007	0	0	0	0	0	0	0	0	0	0	0
EC-09A	75163.99999999999	2314.000000000001	77505.0	100711.00000000003	26429.000000000007	42503.000000000015	5853.999999999998	0	0	0	0	132.00000000000003	46.00000000000001	0	0	41.0	28.999999999999964	0	0	0	46.00000000000001	0	33.00000000000001	0	3.9999999999999996	0	8.999999999999995	0	0	3.0000000000000018	0	3.9999999999999996	0	0	0	0	0	0	0	0	0	0	0
EC-09B	58264.0	1533.0	59824.99999999999	78233.99999999999	21165.000000000007	31388.999999999996	5399.0	0	0	0	0	104.00000000000003	46.0	0	0	55.99999999999998	27.99999999999999	0	0	0	26.000000000000007	0	13.000000000000004	0	4.000000000000002	0	5.000000000000004	0	0	5.000000000000004	0	6.000000000000002	0	0	0	0	0	0	0	0	0	0	0
EC-09C	90756.0	2429.9999999999995	93224.00000000003	120147.99999999997	28700.00000000001	50697.0	10842.0	0	0	0	0	49.0	225.0	0	0	86.0	29.99999999999999	0	0	0	41.99999999999999	0	29.000000000000004	0	7.0000000000000036	0	9.000000000000002	0	0	7.0000000000000036	0	9.999999999999996	0	0	0	0	0	0	0	0	0	0	0
EC-09D	124589.00000000009	3494.0	128131.99999999994	163817.99999999994	48183.99999999999	63950.0	12031.0	0	0	0	0	35.99999999999999	72.99999999999999	0	0	90.99999999999997	38.99999999999999	0	0	0	62.99999999999999	0	21.999999999999993	0	5.000000000000001	0	13.999999999999996	0	0	5.999999999999996	0	6.999999999999998	0	0	0	0	0	0	0	0	0	0	0
EC-09P	16910	285	17199	17199	5955	8441	2401	0	0	0	0	64	29	0	0	13	3	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
EC-10	296198.9999999999	25496.000000000004	325804.99999999994	544709.0000000003	20024.999999999975	17308.999999999993	247.00000000000003	207577.0000000001	0	30232.000000000022	0	0	0	15022.000000000002	0	126.99999999999999	0	0	1515.000000000001	1276.9999999999995	0	303.00000000000006	250.00000000000017	383.00000000000034	66.99999999999999	0	0	0	246.00000000000026	34.99999999999998	0	0	0	142.00000000000006	0	0	0	0	0	0	0	0	0
EC-10A	13034.999999999995	1389.0000000000002	14518.0	22057.000000000022	424.0000000000003	420.99999999999983	3.0000000000000004	7688.000000000001	0	3924.000000000001	0	0	0	329.0000000000001	0	10.999999999999998	0	0	43.00000000000001	50.99999999999996	0	12.000000000000002	12.000000000000002	20.000000000000004	3.0000000000000004	0	0	0	3.0000000000000004	3.0000000000000004	0	0	0	39.00000000000002	0	0	0	0	0	0	0	0	0
EC-10B	26056.999999999996	2679.0	29132.0	47621.00000000001	2677.9999999999995	1311.0000000000002	33.0	17237.0	0	2843.0	0	0	0	1319.9999999999995	0	11.000000000000002	0	0	166.99999999999997	183.99999999999994	0	34.00000000000001	22.999999999999993	24.999999999999996	8.0	0	0	0	16.0	2.0	0	0	0	34.99999999999999	0	0	0	0	0	0	0	0	0
EC-10C	22566.0	1964.0	24804.000000000004	63217.0	2064.0	1656.0	10.0	14756.0	0	2464.0	0	0	0	1033.0	0	4.0	0	0	98.99999999999999	77.0	0	21.0	20.0	12.999999999999998	4.0	0	0	0	34.0	2.0	0	0	0	6.0	0	0	0	0	0	0	0	0	0
EC-10D	29947.999999999996	2623.0	33485.0	54566.999999999985	2888.000000000001	1958.9999999999998	19.000000000000004	20874.999999999996	0	2128.999999999999	0	0	0	1498.0000000000002	0	29.0	0	0	108.00000000000001	99.99999999999997	0	34.00000000000001	20.0	30.0	7.999999999999998	0	0	0	22.999999999999996	3.999999999999999	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0	0
EC-10E	29885.000000000004	2938.0000000000005	33227.0	55890.99999999999	1982.9999999999998	2698.9999999999995	22.999999999999996	20925.0	0	2588.0	0	0	0	1130.0000000000002	0	17.000000000000004	0	0	89.0	137.0	0	35.99999999999999	27.000000000000007	63.999999999999986	11.999999999999998	0	0	0	28.000000000000004	5.0	0	0	0	5.999999999999999	0	0	0	0	0	0	0	0	0
EC-10F	18773.000000000004	1835.0	21137.99999999999	39203.99999999999	924.9999999999999	2192.0000000000005	10.000000000000002	12650.000000000002	0	1037.0	0	0	0	1605.9999999999998	0	3.000000000000001	0	0	80.00000000000001	70.00000000000001	0	24.000000000000007	19.000000000000004	17.999999999999996	2.0	0	0	0	29.0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0
EC-10G	19086.000000000004	1631.0000000000002	20932.0	36138.00000000001	1187.0000000000002	1050.0	5.000000000000001	12677.999999999996	0	1919.9999999999998	0	0	0	1858.0	0	4.0	0	0	172.99999999999997	44.00000000000001	0	18.999999999999996	33.99999999999999	20.999999999999996	5.000000000000001	0	0	0	13.0	2.0	0	0	0	2.999999999999999	0	0	0	0	0	0	0	0	0
EC-10H	26120.000000000007	2486.0000000000005	28880.999999999996	51701.99999999999	1682.0000000000005	1591.0000000000002	11.0	20188.000000000004	0	1468.9999999999998	0	0	0	766.0000000000001	0	3.9999999999999982	0	0	79.00000000000003	83.99999999999999	0	29.999999999999996	14.999999999999998	29.999999999999996	7.000000000000002	0	0	0	20.0	3.9999999999999982	0	0	0	5.0	0	0	0	0	0	0	0	0	0
EC-10I	26823.999999999993	1707.0000000000005	28859.000000000004	46699.0	1661.9999999999998	1444.0	37.00000000000001	18793.000000000004	0	2005.0000000000002	0	0	0	2420.0000000000005	0	7.0	0	0	180.0	111.0	0	20.000000000000004	25.0	25.0	7.999999999999999	0	0	0	23.999999999999996	1.9999999999999998	0	0	0	10.000000000000002	0	0	0	0	0	0	0	0	0
EC-10J	19838.0	1283.0	21402.0	33050.0	1414.0	1110.0000000000002	5.999999999999999	13545.000000000002	0	2202.9999999999995	0	0	0	1132.0	0	7.0	0	0	106.00000000000001	61.0	0	27.000000000000007	23.000000000000004	68.99999999999999	2.0	0	0	0	17.999999999999996	0.0	0	0	0	7.0	0	0	0	0	0	0	0	0	0
EC-10K	49031.999999999985	4688.999999999999	53956.99999999996	79093.0	1645.9999999999995	1284.9999999999998	68.99999999999999	38154.99999999999	0	6417.0	0	0	0	531.9999999999999	0	25.999999999999996	0	0	222.99999999999994	340.00000000000006	0	42.00000000000001	30.0	60.99999999999999	6.000000000000003	0	0	0	38.0	7.000000000000002	0	0	0	18.0	0	0	0	0	0	0	0	0	0
EC-10P	15035	272	15470	15470	1472	591	21	10087	0	1233	0	0	0	1398	0	4	0	0	168	18	0	4	2	7	2	0	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	0	0
EC-11	164053.0000000001	17154.999999999996	181930.00000000003	267057.00000000023	39513.0	20964.999999999996	875.9999999999998	89885.99999999994	5716.0	2120.0000000000023	0	0	0	1173.9999999999995	0	27.00000000000001	12.99999999999999	2022.0000000000005	595.9999999999998	501.0000000000001	0	0	43.0	226.0000000000001	17.0	54.99999999999998	0	0	99.0	0	9.000000000000004	0	41.99999999999998	0	0	0	97.99999999999997	0	0	0	0	0	0
EC-11A	46440.99999999999	4206.0	50775.0	79433.00000000003	12738.000000000002	2595.9999999999995	5.999999999999999	27096.000000000007	2825.9999999999977	333.0000000000001	0	0	0	84.00000000000003	0	0.0	4.999999999999998	511.99999999999983	19.999999999999993	90.99999999999999	0	0	7.999999999999997	29.000000000000004	0.9999999999999997	12.999999999999998	0	0	17.99999999999999	0	1.9999999999999993	0	1.9999999999999993	0	0	0	39.999999999999986	0	0	0	0	0	0
EC-11B	65829.0	6422.999999999998	72669.00000000001	109705.0	14379.999999999998	14401.999999999996	700.9999999999995	31836.000000000004	629.0	747.9999999999997	0	0	0	699.0000000000002	0	19.000000000000004	5.000000000000002	1417.0	461.99999999999983	233.99999999999997	0	0	12.999999999999996	105.00000000000001	6.999999999999997	24.00000000000001	0	0	51.00000000000001	0	1.0	0	32.0	0	0	0	43.00000000000001	0	0	0	0	0	0
EC-11C	38331.999999999985	6012.000000000002	44487.00000000001	63920.00000000003	6243.999999999997	2582.0000000000005	91.00000000000001	27268.999999999996	359.00000000000006	970.0000000000003	0	0	0	326.0	0	8.000000000000004	3.000000000000001	51.00000000000001	73.0	168.0	0	0	21.0	89.00000000000004	8.000000000000004	18.00000000000001	0	0	23.0	0	5.0	0	4.000000000000002	0	0	0	10.0	0	0	0	0	0	0
EC-11D	7062	315	7401	7401	4707	615	0	4	1717	0	0	0	0	2	0	0	0	2	0	2	0	0	0	1	1	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0
EC-11P	6389	199	6598	6598	1444	770	78	3681	185	69	0	0	0	63	0	0	0	40	41	6	0	0	1	2	0	0	0	0	1	0	1	0	4	0	0	0	3	0	0	0	0	0	0
EC-12	235041.99999999997	13551.000000000013	252397.00000000006	374711.00000000006	32359.00000000001	32232.000000000015	81.00000000000001	127184.99999999999	38477.000000000015	310.99999999999983	0	424.0000000000002	0	864.9999999999998	0	43.000000000000036	46.0	0	958.9999999999999	790.0000000000001	341.00000000000006	0	18.00000000000001	401.0000000000001	78.00000000000006	126.00000000000003	0	0	0	26.000000000000007	0	0	0	0	0	0	0	0	0	0	40.00000000000002	0	13.000000000000002
EC-12A	64126.0	4233.999999999999	69347.99999999999	105056.00000000003	17142.000000000007	7990.000000000001	4.999999999999999	28718.000000000007	9092.999999999998	37.000000000000014	0	238.99999999999997	0	188.00000000000003	0	6.999999999999996	23.0	0	114.00000000000003	243.99999999999994	83.00000000000003	0	3.9999999999999982	119.99999999999999	15.999999999999993	41.999999999999986	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	15.999999999999993	0	9.000000000000005
EC-12B	113189.99999999996	5524.999999999995	120384.00000000001	172498.99999999997	6179.000000000002	20257.999999999993	54.0	56876.00000000001	27868.999999999993	188.0	0	157.99999999999997	0	165.99999999999991	0	28.000000000000014	11.000000000000002	0	539.0	296.0000000000001	163.99999999999994	0	7.0000000000000036	215.0	31.99999999999999	52.99999999999999	0	0	0	13.000000000000004	0	0	0	0	0	0	0	0	0	0	18.000000000000004	0	1.9999999999999993
EC-12C	48323.0	3705.999999999999	53120.99999999998	87612.00000000001	7937.0	3276.0000000000005	13.000000000000002	35535.000000000015	125.0	82.0	0	19.99999999999999	0	498.0	0	7.000000000000002	11.0	0	235.99999999999997	233.99999999999994	87.00000000000001	0	7.000000000000002	53.999999999999986	28.000000000000007	31.0	0	0	0	7.999999999999998	0	0	0	0	0	0	0	0	0	0	4.999999999999997	0	1.9999999999999996
EC-12P	9403	86	9544	9544	1101	708	9	6056	1390	4	0	7	0	13	0	1	1	0	70	16	7	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
EC-13	325848.0000000002	18423.0	344618.0000000003	485761.9999999999	151013.00000000003	89334.0	5391.000000000001	45420.99999999998	0	237.00000000000009	33102.0	231.0000000000002	64.0	439.0000000000001	0	159.0	157.0	0	0	0	0	0	16.000000000000007	0	13.0	44.999999999999964	0	0	0	9.000000000000002	135.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0
EC-13A	114761.99999999996	6962.999999999998	121766.00000000001	161999.0	49751.00000000002	60505.99999999997	4028.9999999999973	33.00000000000001	0	101.99999999999999	41.99999999999999	33.999999999999986	37.99999999999999	3.999999999999999	0	118.00000000000001	61.00000000000002	0	0	0	0	0	7.999999999999998	0	0.9999999999999998	15.000000000000007	0	0	0	3.0	12.0	0	0	0	0	0	0	0	0	0	0	0	0
EC-13B	51780.0	2855.999999999999	54727.000000000015	80357.00000000003	23206.000000000007	6448.0	154.00000000000003	7540.000000000001	0	27.999999999999993	14032.999999999998	89.99999999999997	8.0	176.00000000000003	0	0.0	28.99999999999999	0	0	0	0	0	1.0	0	3.0	9.999999999999998	0	0	0	1.0	21.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0
EC-13C	45313.99999999999	2050.9999999999995	47433.99999999999	71253.99999999999	24992.000000000007	726.0	31.000000000000007	10847.0	0	18.000000000000004	8549.0	26.999999999999996	1.0	44.0	0	3.0	23.0	0	0	0	0	0	1.0	0	1.0	6.0	0	0	0	2.0	16.0	0	0	0	0	0	0	0	0	0	0	0	0
EC-13D	94714.99999999994	5837.000000000002	100686.00000000003	152147.0	43533.0	15574.999999999993	407.00000000000006	25147.0	0	85.99999999999997	9517.000000000007	57.99999999999997	5.999999999999998	192.99999999999994	0	19.000000000000004	41.99999999999997	0	0	0	0	0	5.0	0	7.999999999999997	14.000000000000009	0	0	0	2.999999999999999	85.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0
EC-13P	19277	716	20005	20005	9531	6079	770	1854	0	3	961	22	11	22	0	19	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
EC-14	180065.00000000006	10542.000000000004	190938.00000000003	267677.0	83637.99999999999	38463.00000000001	2555.9999999999986	45893.99999999997	0	581.0000000000001	0	279.0	0	1144.0	0	243.0	87.99999999999996	0	379.9999999999998	0	0	0	23.999999999999993	211.00000000000006	44.00000000000002	0	0	0	0	8.999999999999998	17.0	0	0	0	17.999999999999993	0	0	0	0	0	0	0	0
EC-14A	50948.00000000001	2998.0000000000005	53982.00000000001	74070.0	20619.00000000001	22325.0	1562.0000000000005	5628.000000000001	0	85.99999999999996	0	36.00000000000001	0	71.00000000000001	0	173.99999999999997	22.0	0	18.000000000000004	0	0	0	11.999999999999993	13.0	6.999999999999997	0	0	0	0	1.0000000000000004	9.000000000000002	0	0	0	5.9999999999999964	0	0	0	0	0	0	0	0
EC-14B	56677.00000000001	3755.0	60469.00000000001	86978.0	17674.000000000004	8211.000000000002	599.0	27611.999999999993	0	350.0	0	14.999999999999996	0	783.0000000000003	0	41.99999999999999	27.0	0	273.0	0	0	0	11.999999999999998	149.00000000000006	17.0	0	0	0	0	3.999999999999999	4.999999999999999	0	0	0	7.999999999999998	0	0	0	0	0	0	0	0
EC-14C	61755.000000000015	3651.999999999999	65662.0	95804.00000000001	40130.0	5033.000000000002	94.00000000000003	10555.000000000005	0	125.00000000000006	0	204.99999999999997	0	259.99999999999983	0	14.000000000000002	36.0	0	57.0	0	0	0	0.0	40.99999999999999	19.000000000000004	0	0	0	0	3.9999999999999987	1.9999999999999993	0	0	0	2.9999999999999987	0	0	0	0	0	0	0	0
EC-14P	10685	137	10825	10825	5215	2894	301	2099	0	20	0	23	0	30	0	13	3	0	32	0	0	0	0	8	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
EC-15	961972.0	46035.99999999992	1008459.0000000001	1332768.0000000002	441275.0000000001	474123.99999999866	41077.000000000044	0	0	0	0	3118.9999999999973	788.0000000000016	0	0	256.0000000000002	390.99999999999903	0	0	0	333.00000000000057	0	102.00000000000003	0	63.00000000000005	91.00000000000003	0	0	0	53.000000000000014	0	0	0	0	25.999999999999975	46.99999999999995	0	0	0	0	0	0	0
EC-15A	72004.00000000003	3695.999999999999	75736.00000000001	103488.00000000001	29324.0	39539.00000000001	2902.9999999999986	0	0	0	0	117.00000000000004	27.000000000000004	0	0	6.0	28.00000000000001	0	0	0	38.99999999999998	0	3.0	0	0.0	6.0	0	0	0	0.0	0	0	0	0	3.0	0.0	0	0	0	0	0	0	0
EC-15B	64825.000000000015	3973.0000000000005	68836.00000000001	94909.99999999997	28848.999999999985	33343.999999999985	2337.0000000000005	0	0	0	0	148.99999999999997	27.0	0	0	18.000000000000004	23.999999999999993	0	0	0	20.999999999999996	0	9.000000000000002	0	6.999999999999997	9.000000000000002	0	0	0	5.999999999999998	0	0	0	0	1.0000000000000002	8.000000000000002	0	0	0	0	0	0	0
EC-15C	77782.00000000003	4431.000000000001	82272.00000000003	113858.0	32483.000000000007	41148.999999999985	3881.999999999999	0	0	0	0	81.99999999999999	40.99999999999999	0	0	11.999999999999998	40.000000000000014	0	0	0	27.999999999999996	0	10.000000000000004	0	3.9999999999999996	6.999999999999999	0	0	0	2.9999999999999996	0	0	0	0	3.9999999999999996	0.9999999999999999	0	0	0	0	0	0	0
