entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF
EC-22A	52683.00000000001	794.9999999999999	53478.00000000001	70141.99999999999	28939.0	22989.000000000004	329.0	158.99999999999997	133.0	134.0
EC-22B	39669.00000000001	696.0000000000002	40365.0	54044.00000000001	22942.0	16086.000000000004	307.0	131.99999999999997	98.00000000000001	104.00000000000003
EC-22C	38815.0	751.0000000000001	39566.0	54932.99999999999	24126.0	14150.000000000002	196.99999999999994	140.00000000000003	86.99999999999996	114.99999999999997
EC-22D	35720.0	761.0000000000001	36481.00000000001	49996.00000000001	21224.0	13898.999999999996	259.00000000000006	144.00000000000003	83.99999999999999	110.0
EC-22E	45569.99999999999	802.9999999999998	46372.99999999999	63001.0	25400.0	19367.000000000007	350.00000000000006	209.00000000000003	143.0	101.00000000000001
EC-22F	31531.999999999985	603.9999999999998	32136.000000000004	42338.0	17156.0	13854.000000000004	224.0	113.0	78.0	107.00000000000001
EC-22G	40952.00000000001	992.0	41944.0	57327.99999999998	21929.999999999996	18200.0	408.9999999999999	180.0	122.99999999999997	110.0
EC-22H	42062.99999999999	602.0	42665.0	56450.99999999999	23339.999999999996	18037.999999999996	298.0	137.0	131.0	118.99999999999999
EC-22I	37700.00000000001	915.0000000000003	38615.0	52714.0	18793.0	18179.000000000004	375.0	131.0	128.0	93.99999999999999
EC-22P	12888	220	13108	13108	7826	4945	11	57	15	34
LK	7561526.000000029	151706.00000000055	7713232.000000036	11158879.999999957	4709205.000000001	2715283.0000000014	58888.00000000001	32650.999999999953	22752.00000000018	22749.000000000007
LK-1	2191923.0000000023	36506.000000000065	2228429.0000000005	3084300.0000000075	1404048.0000000005	755814.9999999999	7757.999999999994	11621.000000000022	7641.999999999984	5038.99999999999
LK-11	837316.0000000001	15605.000000000013	852921.0000000001	1235959.0	541714.9999999994	282081.9999999998	2506.9999999999995	5812.999999999997	3435.999999999997	1763.0000000000005
LK-1103	133606.99999999997	2967.0	136574.0	202540.0	82469.00000000001	49748.00000000001	409.0	363.0	394.0	224.00000000000003
LK-1103005	2546.163954446921	56.59071688089641	2602.7546713278175	3796.2989039171985	1568.6444753152382	951.584557139804	8.24658809880011	7.051430403321833	6.155062131713126	4.481841358043538
LK-1103010	9107.194943974599	202.41535889842154	9309.61030287302	13578.71480475071	5610.77420388972	3403.6559399139014	29.496641529020245	25.221765945104266	22.015609257167284	16.030783439684914
LK-1103015	5774.969132598541	128.35373095594298	5903.322863554484	8610.407413061399	3557.8515708484724	2158.2944157787074	18.70413397246054	15.993389918480752	13.96033187799591	10.165290202424206
LK-1103020	4218.130858241993	93.75164107104693	4311.88249931304	6289.180838396483	2598.7123316948064	1576.4531493298323	13.661801972338411	11.681830671999512	10.196852196745336	7.424892376270876
LK-1103025	2864.881629163741	63.67449546606418	2928.556124629805	4271.503007358105	1765.0005343022015	1070.6997526944097	9.278859951760145	7.934097639910848	6.925525906023876	5.042858669434861
LK-1103030	4431.15134491497	98.48620737031722	4529.637552285287	6606.791744267701	2729.950309895277	1656.0658565627575	14.351738772020884	12.271776631148292	10.711805025493849	7.79985802827222
LK-1103035	4040.2343602112783	89.7977360852441	4130.0320962965225	6023.939364333038	2489.1135926480015	1509.9674228314964	13.085625744206638	11.189158245046254	9.766807620675968	7.111753121851433
LK-1103040	4488.715659634232	99.76562452294446	4588.481284157177	6692.619424174884	2765.414618508228	1677.5795194333343	14.538179708728972	12.43119714224651	10.850960217384667	7.901184624309224
LK-1103045	2076.5432174151983	46.152985986016546	2122.696203401215	3096.100204561414	1279.319833297713	776.0719628736299	6.725567123622263	5.750847250633529	5.019807345891979	3.655199523707752
LK-1103050	3060.0148993985285	68.01150276310567	3128.026402161634	4562.444295179068	1885.218529600342	1143.6274234421273	9.910863127041798	8.474506152108203	7.397238420908009	5.386338656000977
LK-1103055	4421.389311745946	98.14620391132662	4519.535515657272	6754.207969366998	2731.5254642034015	1643.414455988471	13.16713923760867	11.903871266472784	14.138883830790121	7.239497219201815
LK-1103060	3839.540348887421	85.23029379171848	3924.770642679139	5865.363168601173	2372.0603399389215	1427.1432956490526	11.434361196809757	10.337337613351995	12.278225491777267	6.286788997507948
LK-1103065	4031.7540827528082	89.49706312333842	4121.251145876146	6158.992940050257	2490.809599866813	1498.5884470711874	12.006784211101342	10.854841814464313	12.89289374697598	6.601516042266051
LK-1103070	6361.04366555504	141.20274073804308	6502.246406293084	9717.265047265764	3929.840040372299	2364.3769815463215	18.943536009905777	17.126074990505224	20.341582947906204	10.415449688103177
LK-1103075	8326.73682567595	184.83728818850116	8511.574113864452	12720.099557257388	5144.241338945221	3095.0180374692395	24.797477771823672	22.418383963456826	26.62754993210586	13.634037594102315
LK-1103080	4215.4460254616015	93.57466534173382	4309.020690803336	6439.604642814406	2604.2941142806603	1566.8660794647549	12.553828865153399	11.349402479566725	13.48031070022007	6.902289671246702
LK-1103085	3229.285415506917	71.68382662802858	3300.9692421349455	4933.124805552232	1995.0460639609596	1200.3137385477419	9.61698862187908	8.694325506864852	10.326729479582335	5.287569389889237
LK-1103090	5455.840071587994	121.10898959997087	5576.9490611879655	8334.456862510471	3370.607072436021	2027.9160714007003	16.247790188906983	14.688961609897456	17.44688909583739	8.933286856631515
LK-1103095	6477.981577537185	143.79853390284634	6621.780111440032	9895.901878664592	4002.084048259465	2407.842381549443	19.291783508748196	17.44091129019671	20.715531369172417	10.606921560160448
LK-1103100	4759.42036095749	105.64983273589961	4865.070193693389	7270.591360536077	2940.360369593832	1769.0593774549843	14.17381419377663	12.813964861532378	15.219852141656824	7.792982711707446
LK-1103105	3558.7946735618666	78.99828833937704	3637.792961901244	5436.4901280363765	2198.6162238373454	1322.7911409856874	10.598285217807513	9.581475565914541	11.380446488494414	5.827101466617415
LK-1103110	3667.210794387418	81.40491439095577	3748.6157087783736	5602.108890750269	2265.595486210467	1363.0890219602416	10.921154356410403	9.87336832959612	11.727143607806005	6.004619922897232
LK-1103115	910.8847880714424	20.219862546888578	931.104650618331	1391.4868972119182	562.7427982789748	338.5725894979996	2.7126647278251506	2.4524090712810405	2.9128613867052358	1.4914651086566326
LK-1103120	697.3665763145709	15.480175432207313	712.8467517467783	1065.3119540504965	430.83167456597175	259.2086405044456	2.0767958129347437	1.8775460301439564	2.2300648766199647	1.1418545244548959
LK-1103125	1793.8370384629393	39.819677333763416	1833.6567157967027	2740.3034581787724	1108.2289307063593	666.7627555134721	5.342144830420736	4.829614330085167	5.736399061448096	2.9371940211538363
LK-1103130	1796.6776355151371	39.882733038171594	1836.5603685533088	2744.642814407084	1109.9838458777074	667.8185951896614	5.350604283833912	4.837262175421802	5.745482828766304	2.9418451597463204
LK-1103135	3258.6382517129614	72.3354022402464	3330.9736539532078	4977.964819911452	2013.1801873982238	1211.2240818683633	9.704402973815235	8.773353242010083	10.420595075203812	5.335631155344907
LK-1103140	1853.489576559094	41.143847126335125	1894.633423685429	2831.429938973316	1145.0821493046706	688.9353887134451	5.519793352097435	4.990219082154508	5.927158175130456	3.0348679315960068
LK-1103145	3418.6585523201065	75.88754025524034	3494.546092575347	5222.415220773005	2112.040408717503	1270.7030502936877	10.18095218275749	9.204181862640535	10.93231396746284	5.597645296054856
LK-1103150	4008.5558734931924	88.98210820400497	4097.537981697197	6123.554864185712	2476.477792634136	1489.9657563823089	11.937698674893737	10.792384410881791	12.818709647210618	6.5635317437607625
LK-1103155	4245.745727351712	94.2472595220877	4339.9929868738	6485.89110924973	2623.013209441707	1578.1283693441062	12.644063034893945	11.430979496490835	13.57720421828095	6.951901816233201
LK-1103160	4036.4884111731376	89.6021559640187	4126.0905671371565	6166.225200430777	2493.7344584857265	1500.348179864836	12.020883300123302	10.867588223358705	12.908033359172991	6.6092679399201915
LK-1103165	2173.5301777733844	48.248123156323004	2221.7783009297077	3320.3307406964223	1342.8025919432291	807.8933255640936	6.472891769981947	5.851876323415413	6.950595959648512	3.5588962130159048
LK-1103170	1222.8770309711722	27.14548074771995	1250.0225117188922	1868.0928562881415	755.4909812653802	454.5389805994454	3.6417946943723303	3.2923974174214794	3.9105618304883696	2.0023151640644916
LK-1103175	3237.8072066635104	71.87299374125311	3309.6802004047636	4946.142874237167	2000.3108094750041	1203.4812575763094	9.64236698211861	8.717269042874758	10.353980781536958	5.301522805666689
LK-1106	62498.0	1119.9999999999998	63618.0	90167.0	40296.0	21312.999999999996	202.00000000000003	330.0	201.00000000000006	155.99999999999997
LK-1106005	2479.874941962679	44.44078106496528	2524.315723027644	3577.760630611361	1598.9158158873581	845.6842561050045	8.015212299216952	13.094158706641556	7.975533030408948	6.189965934048735
LK-1106010	2260.7747630251397	40.51438021357734	2301.2891432387173	3261.660822069311	1457.6495223984934	770.9669513321195	7.30705785994877	11.937272741500466	7.270884306186648	5.643074386891129
LK-1106015	752.5047812319041	13.485317209826436	765.9900984417305	1085.6523186235895	485.182448470684	256.6183622259204	2.432173282486554	3.9733523921810034	2.4201328206920656	1.8783120399401108
LK-1106020	1657.27114514808	29.6992492970311	1686.970394445111	2390.9751887191096	1068.536562208183	565.1608038103784	5.356471748214537	8.750671667875235	5.329954561342188	4.136681152086474
LK-1106025	690.8828559057213	12.381016970373578	703.2638728760949	996.7492474711378	445.4513034269408	235.6041202585465	2.2330048464423773	3.647978214485072	2.2219503670045437	1.724498792302034
LK-1106030	1923.64740436232	34.47286461784054	1958.1202689801605	2775.2810571400255	1240.2844220004488	656.0001460714603	6.217427368574812	10.157183324899446	6.1866480251660265	4.801577571770647
LK-1106035	2749.1855785734037	49.26698211146296	2798.4525606848665	3966.299978610965	1772.555634967421	937.5242765550089	8.885652130817427	14.516164372127479	8.841663753932192	6.862186794096626
LK-1106040	1522.9418687756604	27.291991632192065	1550.2338604078525	2197.1759013391625	981.9268703667959	519.351980050812	4.922305633663211	8.041390391628019	4.897937783991612	3.801384548769609
LK-1106045	1878.3275756832754	33.66070729887786	1911.9882829821531	2709.8973169802857	1211.0641618889126	640.5452273758784	6.0709489949761855	9.917886971990798	6.040894792030758	4.688455659486559
LK-1106050	2481.5051516273925	44.4699953570143	2525.975146984407	3580.1125637106325	1599.9669043805786	846.2401884321837	8.020481305461507	13.102766489120285	7.980775952464173	6.194035067584134
LK-1106055	1207.3332776870627	21.63610469150229	1228.969382378565	1741.8416533202565	778.4361380792645	411.72348150891816	3.9022260247173777	6.3749237037462105	3.882908074099965	3.0136002963163904
LK-1106060	1515.7689462509195	27.16344874717639	1542.932394998096	2186.827395702369	977.3020809966248	516.9058778112235	4.89912200618717	8.003516148721614	4.874868926948619	3.783480361213854
LK-1106065	1317.209409088775	23.605147975606066	1340.814557064381	1900.3619442111358	849.2795025223411	449.1933203607965	4.25735704560038	6.955088242812502	4.23628102062216	3.2878598966022734
LK-1106070	902.1580284526337	16.167189219926232	918.3252176725599	1301.5597771366863	581.672372148346	307.65294986097126	2.915868055736696	4.763546823728265	2.9014330653617617	2.2518584984897254
LK-1106075	1447.3001403329386	25.936448481117655	1473.2365888140562	2088.046205532978	933.1563642813545	493.55672006969695	4.677823743915862	7.641989284615023	4.65466620062915	3.6125767527271018
LK-1106080	1070.395665851101	19.18210415938483	1089.577770010486	1544.279272981475	690.1447046487243	365.02516602586513	3.4596295001747643	5.651869975533031	3.4425026214610277	2.6717930793428875
LK-1106085	1152.558232952678	20.65450447865531	1173.2127374313334	1662.8167011847438	743.1195647070485	393.04415531569697	3.7251874149003323	6.085702212460939	3.70674589304439	2.8768774095269896
LK-1106090	1091.9144334253235	19.56773281443186	1111.4821662397555	1575.3247898918548	704.0190727592377	372.36347274463054	3.529180382602889	5.765492704252244	3.5117091925900037	2.7255056420101518
LK-1106095	1337.7500508641692	23.973248055423685	1361.7232989195927	1929.996301261953	862.5232175369222	456.19806768325446	4.323746524281772	7.063546302044478	4.302341838518	3.339130979148299
LK-1106100	731.6380975235671	13.111374271599013	744.7494717951661	1055.547574952918	471.72851575745875	249.50242843802658	2.3647300025562505	3.863172776453281	2.35302341838518	1.8262271306870055
LK-1106105	1174.7290843927863	21.051818850521947	1195.780903243308	1694.8029913348323	757.4143682148504	400.60483496533413	3.7968458998262795	6.202768054171645	3.7780496329954563	2.932217625608414
LK-1106110	763.5902069519582	13.683974395759755	777.2741813477179	1101.6454636986339	492.3298502245849	260.39870205073896	2.468002524949527	4.031885313036357	2.455784690667599	1.905982147980823
LK-1106115	1912.8880205752087	34.28005029031703	1947.1680708655256	2759.758298684835	1233.3472379451919	652.3309927120775	6.18265192736075	10.100371960539839	6.152044739601538	4.774721290437014
LK-1106120	1329.5990025406	23.8271765951786	1353.4261791357785	1918.236635765597	857.2677750708185	453.4184060473585	4.297401493058997	7.020507389650837	4.276127228241873	3.318785311471305
LK-1106125	3308.999577436133	59.29917000109554	3368.2987474372285	4773.953804900698	2133.499423539416	1128.4314377083476	10.695028875197588	17.47207687532279	10.64208318769661	8.259527250152592
LK-1106130	1050.1810660086496	18.819846937977015	1069.0009129466266	1515.115302550512	677.1112073327873	358.13160516884295	3.394293822742283	5.545133472796799	3.377490387976232	2.6213358235039412
LK-1106135	1537.287713825142	27.549077402223418	1564.8367912273654	2217.872912612749	991.1764491071382	524.244184529989	4.968672888615295	8.117138877440828	4.944075498077595	3.8371929238811187
LK-1106140	960.5195344493889	17.21306087528106	977.7325953246699	1385.7589820905955	619.3013402056478	327.55532717398677	3.1044984792917623	5.07170543646674	3.0891296749388326	2.3975334790570044
LK-1106145	1609.0169390725505	28.83450625238018	1637.8514453249306	2321.357968980682	1037.4243428088498	548.7052069258739	5.2005091633757115	8.495881306504875	5.174764068507515	4.016234799438668
LK-1106150	1661.509690276336	29.775206456358543	1691.2848967326945	2397.090214777215	1071.269392290557	566.6062278610443	5.3701711644503805	8.773051902319928	5.343586158685774	4.147260899278511
LK-1106155	861.7288287677306	15.442674777110602	877.1715035448412	1243.2318362747603	555.6053775164721	293.865828146927	2.7851967008717335	4.550073818255802	2.7714085983921706	2.150943986811834
LK-1106160	679.1453463197818	12.170674067620654	691.3160203874024	979.8153291563852	437.88346627575163	231.60140750285623	2.195068001481582	3.586002180638228	2.1842013282069206	1.6952010308471623
LK-1106165	2100.3621320172992	37.63969387595403	2138.001825893253	3030.230605101024	1354.2224146655747	716.2632103376859	6.788587645484566	11.090266945593598	6.754980775952464	5.2426716470078825
LK-1106170	785.1089745261806	14.069603050806784	799.1785775769874	1132.6909806090136	506.20421833509835	267.7370087695044	2.537553407377652	4.14550804175557	2.5249912617965746	1.9596947106480878
LK-1106175	1264.7166578849894	22.664447771627703	1287.3811056566171	1824.629698414603	815.4344530406339	431.29229942562614	4.087695044525711	6.677917646997448	4.067458930443901	3.15683379676243
LK-1106180	1090.2842237606098	19.538518522382844	1109.8227422829927	1572.9728567925838	702.9679842660171	371.8075404174514	3.5239113763583343	5.7568849217735165	3.506466270534778	2.721436508474753
